Unit,Mines,Output,Target,Achieved,Effective_Date
KCC,KOLIHAN,Ore Grade (%Cu),0.95,0.82,2021-07-12
KCC,KOLIHAN,Ore Production,38.6,29.8,2021-07-12
KCC,KOLIHAN,MIC Production,1280.0,1020.0,2021-07-12
KCC,KOLIHAN,Ore Grade (%Cu),0.95,0.88,2021-07-13
KCC,KOLIHAN,Ore Production,38.6,30.12,2021-07-13
KCC,KOLIHAN,MIC Production,1280.0,1008.0,2021-07-13
KCC,KOLIHAN,Ore Grade (%Cu),0.95,0.87,2021-07-14
KCC,KOLIHAN,Ore Production,38.6,29.9,2021-07-14
KCC,KOLIHAN,MIC Production,1280.0,1103.0,2021-07-14
KCC,KOLIHAN,Ore Grade (%Cu),0.95,0.89,2021-07-15
KCC,KOLIHAN,Ore Production,38.6,30.12,2021-07-15
KCC,KOLIHAN,MIC Production,1280.0,908.0,2021-07-15
KCC,KOLIHAN,Ore Grade (%Cu),0.95,0.86,2021-07-16
KCC,KOLIHAN,Ore Production,38.6,30.22,2021-07-16
KCC,KOLIHAN,MIC Production,1280.0,1112.0,2021-07-16
KCC,KOLIHAN,Ore Grade (%Cu),0.95,0.85,2021-07-17
KCC,KOLIHAN,Ore Production,38.6,29.95,2021-07-17
KCC,KOLIHAN,MIC Production,1280.0,1120.0,2021-07-17
KCC,KOLIHAN,Ore Grade (%Cu),0.95,0.85,2021-07-18
KCC,KOLIHAN,Ore Production,38.6,28.5,2021-07-18
KCC,KOLIHAN,MIC Production,1280.0,856.0,2021-07-18
KCC,KOLIHAN,Ore Grade (%Cu),0.95,0.865,2021-07-19
KCC,KOLIHAN,Ore Production,38.6,32.25806451612903,2021-07-19
KCC,KOLIHAN,MIC Production,1280.0,933.0,2021-07-19
KCC,KOLIHAN,Ore Grade (%Cu),0.95,0.79,2021-07-20
KCC,KOLIHAN,Ore Production,38.6,29.0,2021-07-20
KCC,KOLIHAN,MIC Production,1280.0,983.0,2021-07-20
KCC,KOLIHAN,Ore Grade (%Cu),0.95,0.82,2021-07-21
KCC,KOLIHAN,Ore Production,38.6,29.8,2021-07-21
KCC,KOLIHAN,MIC Production,1280.0,1020.0,2021-07-21
KCC,KOLIHAN,Ore Grade (%Cu),0.95,0.88,2021-07-22
KCC,KOLIHAN,Ore Production,38.6,30.12,2021-07-22
KCC,KOLIHAN,MIC Production,1280.0,1008.0,2021-07-22
KCC,KOLIHAN,Ore Grade (%Cu),0.95,0.87,2021-07-23
KCC,KOLIHAN,Ore Production,38.6,29.9,2021-07-23
KCC,KOLIHAN,MIC Production,1280.0,1103.0,2021-07-23
KCC,KOLIHAN,Ore Grade (%Cu),0.95,0.89,2021-07-24
KCC,KOLIHAN,Ore Production,38.6,30.12,2021-07-24
KCC,KOLIHAN,MIC Production,1280.0,908.0,2021-07-24
KCC,KOLIHAN,Ore Grade (%Cu),0.95,0.86,2021-07-25
KCC,KOLIHAN,Ore Production,38.6,30.22,2021-07-25
KCC,KOLIHAN,MIC Production,1280.0,1112.0,2021-07-25
KCC,KOLIHAN,Ore Grade (%Cu),0.95,0.85,2021-07-26
KCC,KOLIHAN,Ore Production,38.6,29.95,2021-07-26
KCC,KOLIHAN,MIC Production,1280.0,1120.0,2021-07-26
KCC,KOLIHAN,Ore Grade (%Cu),0.95,0.85,2021-07-27
KCC,KOLIHAN,Ore Production,38.6,28.5,2021-07-27
KCC,KOLIHAN,MIC Production,1280.0,856.0,2021-07-27
KCC,KOLIHAN,Ore Grade (%Cu),0.95,0.865,2021-07-28
KCC,KOLIHAN,Ore Production,38.6,32.25806451612903,2021-07-28
KCC,KOLIHAN,MIC Production,1280.0,933.0,2021-07-28
KCC,KOLIHAN,Ore Grade (%Cu),0.95,0.79,2021-07-29
KCC,KOLIHAN,Ore Production,38.6,29.0,2021-07-29
KCC,KOLIHAN,MIC Production,1280.0,983.0,2021-07-29
KCC,KOLIHAN,Ore Grade (%Cu),0.95,0.82,2021-07-30
KCC,KOLIHAN,Ore Production,38.6,29.8,2021-07-30
KCC,KOLIHAN,MIC Production,1280.0,1020.0,2021-07-30
KCC,KOLIHAN,Ore Grade (%Cu),0.95,0.88,2021-07-31
KCC,KOLIHAN,Ore Production,38.6,30.12,2021-07-31
KCC,KOLIHAN,MIC Production,1280.0,1008.0,2021-07-31
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.87,2021-08-01
KCC,KOLIHAN,Ore Production,39.6,29.9,2021-08-01
KCC,KOLIHAN,MIC Production,1267.258064516129,1103.0,2021-08-01
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.89,2021-08-02
KCC,KOLIHAN,Ore Production,39.6,30.12,2021-08-02
KCC,KOLIHAN,MIC Production,1267.258064516129,908.0,2021-08-02
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.86,2021-08-03
KCC,KOLIHAN,Ore Production,39.6,30.22,2021-08-03
KCC,KOLIHAN,MIC Production,1267.258064516129,1112.0,2021-08-03
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.85,2021-08-04
KCC,KOLIHAN,Ore Production,39.6,29.95,2021-08-04
KCC,KOLIHAN,MIC Production,1267.258064516129,1120.0,2021-08-04
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.85,2021-08-05
KCC,KOLIHAN,Ore Production,39.6,28.5,2021-08-05
KCC,KOLIHAN,MIC Production,1267.258064516129,856.0,2021-08-05
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.865,2021-08-06
KCC,KOLIHAN,Ore Production,39.6,32.25806451612903,2021-08-06
KCC,KOLIHAN,MIC Production,1267.258064516129,933.0,2021-08-06
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.79,2021-08-07
KCC,KOLIHAN,Ore Production,39.6,29.0,2021-08-07
KCC,KOLIHAN,MIC Production,1267.258064516129,983.0,2021-08-07
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.82,2021-08-08
KCC,KOLIHAN,Ore Production,39.6,29.8,2021-08-08
KCC,KOLIHAN,MIC Production,1267.258064516129,1020.0,2021-08-08
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.88,2021-08-10
KCC,KOLIHAN,Ore Production,39.6,30.12,2021-08-10
KCC,KOLIHAN,MIC Production,1267.258064516129,1008.0,2021-08-10
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.87,2021-08-10
KCC,KOLIHAN,Ore Production,39.6,29.9,2021-08-10
KCC,KOLIHAN,MIC Production,1267.258064516129,1103.0,2021-08-10
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.89,2021-08-11
KCC,KOLIHAN,Ore Production,39.6,30.12,2021-08-11
KCC,KOLIHAN,MIC Production,1267.258064516129,908.0,2021-08-11
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.86,2021-08-12
KCC,KOLIHAN,Ore Production,39.6,30.22,2021-08-12
KCC,KOLIHAN,MIC Production,1267.258064516129,1112.0,2021-08-12
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.85,2021-08-13
KCC,KOLIHAN,Ore Production,39.6,29.95,2021-08-13
KCC,KOLIHAN,MIC Production,1267.258064516129,1120.0,2021-08-13
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.85,2021-08-14
KCC,KOLIHAN,Ore Production,39.6,28.5,2021-08-14
KCC,KOLIHAN,MIC Production,1267.258064516129,856.0,2021-08-14
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.865,2021-08-15
KCC,KOLIHAN,Ore Production,39.6,32.25806451612903,2021-08-15
KCC,KOLIHAN,MIC Production,1267.258064516129,933.0,2021-08-15
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.79,2021-08-16
KCC,KOLIHAN,Ore Production,39.6,29.0,2021-08-16
KCC,KOLIHAN,MIC Production,1267.258064516129,983.0,2021-08-16
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.82,2021-08-17
KCC,KOLIHAN,Ore Production,39.6,29.8,2021-08-17
KCC,KOLIHAN,MIC Production,1267.258064516129,1020.0,2021-08-17
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.88,2021-08-18
KCC,KOLIHAN,Ore Production,39.6,30.12,2021-08-18
KCC,KOLIHAN,MIC Production,1267.258064516129,1008.0,2021-08-18
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.87,2021-08-19
KCC,KOLIHAN,Ore Production,39.6,29.9,2021-08-19
KCC,KOLIHAN,MIC Production,1267.258064516129,1103.0,2021-08-19
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.89,2021-08-20
KCC,KOLIHAN,Ore Production,39.6,30.12,2021-08-20
KCC,KOLIHAN,MIC Production,1267.258064516129,908.0,2021-08-20
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.86,2021-08-21
KCC,KOLIHAN,Ore Production,39.6,30.22,2021-08-21
KCC,KOLIHAN,MIC Production,1267.258064516129,1112.0,2021-08-21
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.85,2021-08-22
KCC,KOLIHAN,Ore Production,39.6,29.95,2021-08-22
KCC,KOLIHAN,MIC Production,1267.258064516129,1120.0,2021-08-22
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.85,2021-08-23
KCC,KOLIHAN,Ore Production,39.6,28.5,2021-08-23
KCC,KOLIHAN,MIC Production,1267.258064516129,856.0,2021-08-23
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.865,2021-08-24
KCC,KOLIHAN,Ore Production,39.6,32.25806451612903,2021-08-24
KCC,KOLIHAN,MIC Production,1267.258064516129,933.0,2021-08-24
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.79,2021-08-25
KCC,KOLIHAN,Ore Production,39.6,29.0,2021-08-25
KCC,KOLIHAN,MIC Production,1267.258064516129,983.0,2021-08-25
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.82,2021-08-26
KCC,KOLIHAN,Ore Production,39.6,29.8,2021-08-26
KCC,KOLIHAN,MIC Production,1267.258064516129,1020.0,2021-08-26
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.88,2021-08-27
KCC,KOLIHAN,Ore Production,39.6,30.12,2021-08-27
KCC,KOLIHAN,MIC Production,1267.258064516129,1008.0,2021-08-27
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.87,2021-08-28
KCC,KOLIHAN,Ore Production,39.6,29.9,2021-08-28
KCC,KOLIHAN,MIC Production,1267.258064516129,1103.0,2021-08-28
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.89,2021-08-29
KCC,KOLIHAN,Ore Production,39.6,30.12,2021-08-29
KCC,KOLIHAN,MIC Production,1267.258064516129,908.0,2021-08-29
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.86,2021-08-30
KCC,KOLIHAN,Ore Production,39.6,30.22,2021-08-30
KCC,KOLIHAN,MIC Production,1267.258064516129,1112.0,2021-08-30
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.85,2021-08-31
KCC,KOLIHAN,Ore Production,39.6,29.95,2021-08-31
KCC,KOLIHAN,MIC Production,1267.258064516129,1120.0,2021-08-31
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.85,2021-09-01
KCC,KOLIHAN,Ore Production,39.6,28.5,2021-09-01
KCC,KOLIHAN,MIC Production,1267.258064516129,856.0,2021-09-01
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.865,2021-09-02
KCC,KOLIHAN,Ore Production,39.6,32.25806451612903,2021-09-02
KCC,KOLIHAN,MIC Production,1267.258064516129,933.0,2021-09-02
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.79,2021-09-03
KCC,KOLIHAN,Ore Production,39.6,29.0,2021-09-03
KCC,KOLIHAN,MIC Production,1267.258064516129,983.0,2021-09-03
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.82,2021-09-04
KCC,KOLIHAN,Ore Production,39.6,29.8,2021-09-04
KCC,KOLIHAN,MIC Production,1267.258064516129,1020.0,2021-09-04
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.88,2021-09-05
KCC,KOLIHAN,Ore Production,39.6,30.12,2021-09-05
KCC,KOLIHAN,MIC Production,1267.258064516129,1008.0,2021-09-05
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.87,2021-09-06
KCC,KOLIHAN,Ore Production,39.6,29.9,2021-09-06
KCC,KOLIHAN,MIC Production,1267.258064516129,1103.0,2021-09-06
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.89,2021-09-07
KCC,KOLIHAN,Ore Production,39.6,30.12,2021-09-07
KCC,KOLIHAN,MIC Production,1267.258064516129,908.0,2021-09-07
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.86,2021-09-08
KCC,KOLIHAN,Ore Production,39.6,30.22,2021-09-08
KCC,KOLIHAN,MIC Production,1267.258064516129,1112.0,2021-09-08
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.85,2021-09-09
KCC,KOLIHAN,Ore Production,39.6,29.95,2021-09-09
KCC,KOLIHAN,MIC Production,1267.258064516129,1120.0,2021-09-09
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.85,2021-09-10
KCC,KOLIHAN,Ore Production,39.6,28.5,2021-09-10
KCC,KOLIHAN,MIC Production,1267.258064516129,856.0,2021-09-10
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.865,2021-09-11
KCC,KOLIHAN,Ore Production,39.6,32.25806451612903,2021-09-11
KCC,KOLIHAN,MIC Production,1267.258064516129,933.0,2021-09-11
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.79,2021-09-12
KCC,KOLIHAN,Ore Production,39.6,29.0,2021-09-12
KCC,KOLIHAN,MIC Production,1267.258064516129,983.0,2021-09-12
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.82,2021-09-13
KCC,KOLIHAN,Ore Production,39.6,29.8,2021-09-13
KCC,KOLIHAN,MIC Production,1267.258064516129,1020.0,2021-09-13
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.88,2021-09-14
KCC,KOLIHAN,Ore Production,39.6,30.12,2021-09-14
KCC,KOLIHAN,MIC Production,1267.258064516129,1008.0,2021-09-14
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.87,2021-09-15
KCC,KOLIHAN,Ore Production,39.6,29.9,2021-09-15
KCC,KOLIHAN,MIC Production,1267.258064516129,1103.0,2021-09-15
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.89,2021-09-16
KCC,KOLIHAN,Ore Production,39.6,30.12,2021-09-16
KCC,KOLIHAN,MIC Production,1267.258064516129,908.0,2021-09-16
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.86,2021-09-17
KCC,KOLIHAN,Ore Production,39.6,30.22,2021-09-17
KCC,KOLIHAN,MIC Production,1267.258064516129,1112.0,2021-09-17
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.85,2021-09-18
KCC,KOLIHAN,Ore Production,39.6,29.95,2021-09-18
KCC,KOLIHAN,MIC Production,1267.258064516129,1120.0,2021-09-18
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.85,2021-09-19
KCC,KOLIHAN,Ore Production,39.6,28.5,2021-09-19
KCC,KOLIHAN,MIC Production,1267.258064516129,856.0,2021-09-19
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.865,2021-09-20
KCC,KOLIHAN,Ore Production,39.6,32.25806451612903,2021-09-20
KCC,KOLIHAN,MIC Production,1267.258064516129,933.0,2021-09-20
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.79,2021-09-21
KCC,KOLIHAN,Ore Production,39.6,29.0,2021-09-21
KCC,KOLIHAN,MIC Production,1267.258064516129,983.0,2021-09-21
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.82,2021-09-22
KCC,KOLIHAN,Ore Production,39.6,29.8,2021-09-22
KCC,KOLIHAN,MIC Production,1267.258064516129,1020.0,2021-09-22
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.88,2021-09-23
KCC,KOLIHAN,Ore Production,39.6,30.12,2021-09-23
KCC,KOLIHAN,MIC Production,1267.258064516129,1008.0,2021-09-23
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.87,2021-09-24
KCC,KOLIHAN,Ore Production,39.6,29.9,2021-09-24
KCC,KOLIHAN,MIC Production,1267.258064516129,1103.0,2021-09-24
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.89,2021-09-25
KCC,KOLIHAN,Ore Production,39.6,30.12,2021-09-25
KCC,KOLIHAN,MIC Production,1267.258064516129,908.0,2021-09-25
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.86,2021-09-26
KCC,KOLIHAN,Ore Production,39.6,30.22,2021-09-26
KCC,KOLIHAN,MIC Production,1267.258064516129,1112.0,2021-09-26
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.85,2021-09-27
KCC,KOLIHAN,Ore Production,39.6,29.95,2021-09-27
KCC,KOLIHAN,MIC Production,1267.258064516129,1120.0,2021-09-27
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.85,2021-09-28
KCC,KOLIHAN,Ore Production,39.6,28.5,2021-09-28
KCC,KOLIHAN,MIC Production,1267.258064516129,856.0,2021-09-28
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.865,2021-09-29
KCC,KOLIHAN,Ore Production,39.6,32.25806451612903,2021-09-29
KCC,KOLIHAN,MIC Production,1267.258064516129,933.0,2021-09-29
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.79,2021-09-30
KCC,KOLIHAN,Ore Production,39.6,29.0,2021-09-30
KCC,KOLIHAN,MIC Production,1267.258064516129,983.0,2021-09-30
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.82,2021-10-01
KCC,KOLIHAN,Ore Production,39.6,29.8,2021-10-01
KCC,KOLIHAN,MIC Production,1267.258064516129,1020.0,2021-10-01
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.88,2021-10-02
KCC,KOLIHAN,Ore Production,39.6,30.12,2021-10-02
KCC,KOLIHAN,MIC Production,1267.258064516129,1008.0,2021-10-02
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.87,2021-10-03
KCC,KOLIHAN,Ore Production,39.6,29.9,2021-10-03
KCC,KOLIHAN,MIC Production,1267.258064516129,1103.0,2021-10-03
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.89,2021-10-04
KCC,KOLIHAN,Ore Production,39.6,30.12,2021-10-04
KCC,KOLIHAN,MIC Production,1267.258064516129,908.0,2021-10-04
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.86,2021-10-05
KCC,KOLIHAN,Ore Production,39.6,30.22,2021-10-05
KCC,KOLIHAN,MIC Production,1267.258064516129,1112.0,2021-10-05
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.85,2021-10-06
KCC,KOLIHAN,Ore Production,39.6,29.95,2021-10-06
KCC,KOLIHAN,MIC Production,1267.258064516129,1120.0,2021-10-06
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.85,2021-10-07
KCC,KOLIHAN,Ore Production,39.6,28.5,2021-10-07
KCC,KOLIHAN,MIC Production,1267.258064516129,856.0,2021-10-07
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.865,2021-10-08
KCC,KOLIHAN,Ore Production,39.6,32.25806451612903,2021-10-08
KCC,KOLIHAN,MIC Production,1267.258064516129,933.0,2021-10-08
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.79,2021-10-09
KCC,KOLIHAN,Ore Production,39.6,29.0,2021-10-09
KCC,KOLIHAN,MIC Production,1267.258064516129,983.0,2021-10-09
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.82,2021-10-10
KCC,KOLIHAN,Ore Production,39.6,29.8,2021-10-10
KCC,KOLIHAN,MIC Production,1267.258064516129,1020.0,2021-10-10
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.88,2021-10-11
KCC,KOLIHAN,Ore Production,39.6,30.12,2021-10-11
KCC,KOLIHAN,MIC Production,1267.258064516129,1008.0,2021-10-11
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.87,2021-10-12
KCC,KOLIHAN,Ore Production,39.6,29.9,2021-10-12
KCC,KOLIHAN,MIC Production,1267.258064516129,1103.0,2021-10-12
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.89,2021-10-13
KCC,KOLIHAN,Ore Production,39.6,30.12,2021-10-13
KCC,KOLIHAN,MIC Production,1267.258064516129,908.0,2021-10-13
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.86,2021-10-14
KCC,KOLIHAN,Ore Production,39.6,30.22,2021-10-14
KCC,KOLIHAN,MIC Production,1267.258064516129,1112.0,2021-10-14
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.85,2021-10-15
KCC,KOLIHAN,Ore Production,39.6,29.95,2021-10-15
KCC,KOLIHAN,MIC Production,1267.258064516129,1120.0,2021-10-15
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.85,2021-10-16
KCC,KOLIHAN,Ore Production,39.6,28.5,2021-10-16
KCC,KOLIHAN,MIC Production,1267.258064516129,856.0,2021-10-16
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.865,2021-10-17
KCC,KOLIHAN,Ore Production,39.6,32.25806451612903,2021-10-17
KCC,KOLIHAN,MIC Production,1267.258064516129,933.0,2021-10-17
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.79,2021-10-18
KCC,KOLIHAN,Ore Production,39.6,29.0,2021-10-18
KCC,KOLIHAN,MIC Production,1267.258064516129,983.0,2021-10-18
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.82,2021-10-19
KCC,KOLIHAN,Ore Production,39.6,29.8,2021-10-19
KCC,KOLIHAN,MIC Production,1267.258064516129,1020.0,2021-10-19
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.88,2021-10-20
KCC,KOLIHAN,Ore Production,39.6,30.12,2021-10-20
KCC,KOLIHAN,MIC Production,1267.258064516129,1008.0,2021-10-20
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.87,2021-10-21
KCC,KOLIHAN,Ore Production,39.6,29.9,2021-10-21
KCC,KOLIHAN,MIC Production,1267.258064516129,1103.0,2021-10-21
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.89,2021-10-22
KCC,KOLIHAN,Ore Production,39.6,30.12,2021-10-22
KCC,KOLIHAN,MIC Production,1267.258064516129,908.0,2021-10-22
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.86,2021-10-23
KCC,KOLIHAN,Ore Production,39.6,30.22,2021-10-23
KCC,KOLIHAN,MIC Production,1267.258064516129,1112.0,2021-10-23
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.85,2021-10-24
KCC,KOLIHAN,Ore Production,39.6,29.95,2021-10-24
KCC,KOLIHAN,MIC Production,1267.258064516129,1120.0,2021-10-24
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.85,2021-10-25
KCC,KOLIHAN,Ore Production,39.6,28.5,2021-10-25
KCC,KOLIHAN,MIC Production,1267.258064516129,856.0,2021-10-25
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.865,2021-10-26
KCC,KOLIHAN,Ore Production,39.6,32.25806451612903,2021-10-26
KCC,KOLIHAN,MIC Production,1267.258064516129,933.0,2021-10-26
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.79,2021-10-27
KCC,KOLIHAN,Ore Production,39.6,29.0,2021-10-27
KCC,KOLIHAN,MIC Production,1267.258064516129,983.0,2021-10-27
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.82,2021-10-28
KCC,KOLIHAN,Ore Production,39.6,29.8,2021-10-28
KCC,KOLIHAN,MIC Production,1267.258064516129,1020.0,2021-10-28
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.88,2021-10-29
KCC,KOLIHAN,Ore Production,39.6,30.12,2021-10-29
KCC,KOLIHAN,MIC Production,1267.258064516129,1008.0,2021-10-29
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.87,2021-10-30
KCC,KOLIHAN,Ore Production,39.6,29.9,2021-10-30
KCC,KOLIHAN,MIC Production,1267.258064516129,1103.0,2021-10-30
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.89,2021-10-31
KCC,KOLIHAN,Ore Production,39.6,30.12,2021-10-31
KCC,KOLIHAN,MIC Production,1267.258064516129,908.0,2021-10-31
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.86,2021-11-01
KCC,KOLIHAN,Ore Production,39.6,30.22,2021-11-01
KCC,KOLIHAN,MIC Production,1267.258064516129,1112.0,2021-11-01
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.85,2021-11-02
KCC,KOLIHAN,Ore Production,39.6,29.95,2021-11-02
KCC,KOLIHAN,MIC Production,1267.258064516129,1120.0,2021-11-02
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.85,2021-11-03
KCC,KOLIHAN,Ore Production,39.6,28.5,2021-11-03
KCC,KOLIHAN,MIC Production,1267.258064516129,856.0,2021-11-03
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.865,2021-11-04
KCC,KOLIHAN,Ore Production,39.6,32.25806451612903,2021-11-04
KCC,KOLIHAN,MIC Production,1267.258064516129,933.0,2021-11-04
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.79,2021-11-05
KCC,KOLIHAN,Ore Production,39.6,29.0,2021-11-05
KCC,KOLIHAN,MIC Production,1267.258064516129,983.0,2021-11-05
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.82,2021-11-06
KCC,KOLIHAN,Ore Production,39.6,29.8,2021-11-06
KCC,KOLIHAN,MIC Production,1267.258064516129,1020.0,2021-11-06
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.88,2021-11-07
KCC,KOLIHAN,Ore Production,39.6,30.12,2021-11-07
KCC,KOLIHAN,MIC Production,1267.258064516129,1008.0,2021-11-07
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.87,2021-11-08
KCC,KOLIHAN,Ore Production,39.6,29.9,2021-11-08
KCC,KOLIHAN,MIC Production,1267.258064516129,1103.0,2021-11-08
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.89,2021-11-09
KCC,KOLIHAN,Ore Production,39.6,30.12,2021-11-09
KCC,KOLIHAN,MIC Production,1267.258064516129,908.0,2021-11-09
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.86,2021-11-10
KCC,KOLIHAN,Ore Production,39.6,30.22,2021-11-10
KCC,KOLIHAN,MIC Production,1267.258064516129,1112.0,2021-11-10
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.85,2021-11-11
KCC,KOLIHAN,Ore Production,39.6,29.95,2021-11-11
KCC,KOLIHAN,MIC Production,1267.258064516129,1120.0,2021-11-11
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.85,2021-11-12
KCC,KOLIHAN,Ore Production,39.6,28.5,2021-11-12
KCC,KOLIHAN,MIC Production,1267.258064516129,856.0,2021-11-12
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.865,2021-11-13
KCC,KOLIHAN,Ore Production,39.6,32.25806451612903,2021-11-13
KCC,KOLIHAN,MIC Production,1267.258064516129,933.0,2021-11-13
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.79,2021-11-14
KCC,KOLIHAN,Ore Production,39.6,29.0,2021-11-14
KCC,KOLIHAN,MIC Production,1267.258064516129,983.0,2021-11-14
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.82,2021-11-15
KCC,KOLIHAN,Ore Production,39.6,29.8,2021-11-15
KCC,KOLIHAN,MIC Production,1267.258064516129,1020.0,2021-11-15
KCC,KOLIHAN,Ore Grade (%Cu),0.9,0.88,2021-11-16
